1,-1,1481,417,67.7,172.7,1
1,-1,467,423,73,191.5,1
1,-1,676,418,75.8,189.4,0.999
1,-1,1114,414,31.2,87.4,0.999
1,-1,1369,405,70.4,226.4,0.999
1,-1,1170,414,39.2,105.1,0.999
1,-1,546,439,62.1,176.5,0.999
1,-1,587,420,59.2,184.6,0.998
1,-1,1223,408,43.4,125.6,0.997
1,-1,723,411,59,194.2,0.995
1,-1,1194,413,32.7,103.9,0.985
1,-1,808,435,19.4,55.3,0.983
1,-1,402,432,24.7,65.6,0.974
1,-1,857,430,23.9,70.7,0.963
1,-1,637,421,50.7,136.6,0.957
1,-1,829,430,20.8,58,0.946
1,-1,842,427,25.5,67.9,0.934
1,-1,781,424,22.4,64.9,0.9
1,-1,963,399,45.6,130.8,0.737
1,-1,819,436,21.5,59.2,0.449
21,-1,540,432,102.6,224.4,1
21,-1,1365,411,84,262.5,1
21,-1,1073,437,41.3,110,1
21,-1,340,439,79,184,0.999
21,-1,436,450,58.3,173.3,0.998
21,-1,1029,434,33.1,86.7,0.998
21,-1,1128,428,52.7,122.2,0.991
21,-1,481,450,59.8,172,0.99
21,-1,255,447,30.7,77.2,0.988
21,-1,659,454,18.8,54.1,0.972
21,-1,742,455,15.7,56.5,0.954
21,-1,710,453,22,60,0.937
21,-1,746,449,22.3,67.8,0.934
21,-1,648,449,21.4,62.6,0.932
21,-1,680,446,22.6,61,0.927
21,-1,759,456,21.4,61.7,0.916
21,-1,728,451,22.5,61.2,0.761
21,-1,1106,434,36.8,105,0.684
41,-1,169,433,146.5,307.9,1
41,-1,1088,451,66.5,174.2,1
41,-1,1221,406,112.3,330.4,1
41,-1,846,450,40,108.8,1
41,-1,124,457,73.4,191.5,0.999
41,-1,25,456,96.8,205,0.999
41,-1,893,441,47.9,123.8,0.998
41,-1,290,454,61.2,178.4,0.998
41,-1,816,450,30.1,80.7,0.998
41,-1,452,465,19.8,59,0.994
41,-1,509,458,24.4,72.5,0.97
41,-1,739,455,26.6,65.2,0.962
41,-1,481,466,21.5,56.6,0.96
41,-1,495,465,23.1,63.5,0.957
41,-1,530,462,22.7,76.3,0.953
41,-1,427,467,20.1,51.8,0.95
41,-1,874,445,34.1,111.9,0.878
61,-1,1263,390,137.1,435.3,1
61,-1,733,434,43.9,108.3,1
61,-1,944,417,85.1,192.7,1
61,-1,125,416,73.9,206.4,0.999
61,-1,82,436,73.7,206.4,0.998
61,-1,714,429,34.5,90.8,0.998
61,-1,632,434,27.9,73.5,0.998
61,-1,836,426,43,110.7,0.997
61,-1,783,418,46.4,133.5,0.997
61,-1,18,449,66.3,191.7,0.991
61,-1,341,453,23,61.6,0.937
61,-1,313,450,21.5,64.3,0.93
61,-1,331,450,20.4,63.2,0.853
61,-1,374,458,19.8,56.3,0.821
61,-1,1227,436,44.7,124.8,0.677
61,-1,355,451,22.1,62.7,0.61
81,-1,744,421,46,121.4,1
81,-1,1477,329,169.7,649.3,1
81,-1,520,428,36.5,90.3,1
81,-1,698,427,39,109.9,1
81,-1,21,413,87.5,203.2,1
81,-1,874,423,76.3,178.1,1
81,-1,451,416,66.4,128.8,0.999
81,-1,821,419,42.9,115,0.999
81,-1,606,427,25.7,69.5,0.999
81,-1,80,425,60.4,160.4,0.984
101,-1,603,405,27.5,63.5,1
101,-1,682,394,39.8,115.4,1
101,-1,839,386,75,176.4,1
101,-1,1791,379,153,539,0.999
101,-1,745,394,33.9,109.9,0.999
101,-1,716,382,48.9,130.7,0.997
101,-1,321,400,32.6,90.5,0.994
101,-1,546,397,35.2,105.4,0.993
101,-1,354,402,35.5,102.2,0.992
101,-1,302,412,27.5,79.2,0.991
101,-1,390,390,48.1,121.7,0.967
101,-1,1234,401,38.7,125.7,0.455
101,-1,365,392,43.5,123.9,0.451
121,-1,649,406,27.7,67.7,1
121,-1,1693,371,232.5,571.2,1
121,-1,728,398,39.3,116.2,0.999
121,-1,850,395,65.4,162.4,0.999
121,-1,806,395,34.8,111,0.997
121,-1,108,407,60.9,156,0.997
121,-1,750,393,48,132.7,0.997
121,-1,365,406,31.4,99.2,0.995
121,-1,896,382,48.4,135.6,0.994
121,-1,616,398,33,111.6,0.993
121,-1,35,418,37.3,106.1,0.982
121,-1,374,390,61,147.4,0.976
121,-1,343,410,28.9,93.5,0.93
121,-1,12,415,38.8,95,0.53
121,-1,1310,397,39.9,123.3,0.524
141,-1,48,336,119.8,256.3,1
141,-1,967,355,69.8,171.2,1
141,-1,790,361,27.7,69.4,0.999
141,-1,863,355,49.8,128.1,0.999
141,-1,1045,338,61.6,157.1,0.999
141,-1,948,354,32.2,109.3,0.999
141,-1,283,362,50.9,138.3,0.998
141,-1,529,355,64.2,149.6,0.997
141,-1,764,352,43,127.8,0.996
141,-1,496,361,34.4,100.1,0.996
141,-1,185,370,37.1,104.2,0.992
141,-1,477,374,27.1,80.7,0.98
141,-1,1482,350,49.4,141.4,0.955
141,-1,1790,328,199.4,582.7,0.901
161,-1,15,351,124.5,247.3,1
161,-1,1713,299,225.1,640.6,1
161,-1,997,349,68.5,171.2,1
161,-1,1116,322,71.2,181.9,0.999
161,-1,890,343,50.3,126.4,0.999
161,-1,339,367,53.4,135.8,0.996
161,-1,612,344,71.1,155.9,0.995
161,-1,844,357,27,65.5,0.995
161,-1,818,342,45.7,138,0.995
161,-1,930,350,36.5,108.7,0.994
161,-1,532,362,38.1,108.4,0.992
161,-1,223,370,38.8,105.4,0.98
161,-1,180,365,22.8,70.1,0.967
161,-1,580,360,33.5,111.8,0.962
161,-1,501,371,27.9,96.6,0.918
161,-1,195,372,20.6,65,0.627
181,-1,877,331,69.9,164.4,1
181,-1,746,340,26.7,70.2,1
181,-1,1514,314,181.8,614.4,1
181,-1,1702,265,221.7,682.7,1
181,-1,510,329,79.4,165.8,1
181,-1,708,337,46.3,126.5,1
181,-1,783,329,50.8,134.6,0.999
181,-1,1043,309,67.7,204.3,0.999
181,-1,403,338,40.8,119,0.999
181,-1,221,355,50.5,128.8,0.995
181,-1,833,332,34.6,107.3,0.995
181,-1,942,334,34.8,98.4,0.993
181,-1,476,354,46.2,107.2,0.99
181,-1,42,356,24.7,71.9,0.972
181,-1,82,360,39.1,115.4,0.96
181,-1,384,357,29.7,94.5,0.886
181,-1,850,344,37.2,96.2,0.658
201,-1,1610,292,260,679.5,1
201,-1,1099,325,88,238.8,1
201,-1,1400,283,189.7,706,1
201,-1,944,349,35.9,116.3,1
201,-1,790,341,50,135.9,0.999
201,-1,250,352,48.1,129.2,0.997
201,-1,884,347,66.1,168.3,0.997
201,-1,724,343,47.8,142,0.997
201,-1,517,339,68.6,157.9,0.997
201,-1,851,346,42.9,113.7,0.995
201,-1,385,351,37.9,108.9,0.966
201,-1,85,346,40.2,117,0.935
201,-1,131,360,28.8,68.5,0.79
201,-1,476,337,36,129.1,0.543
201,-1,398,338,45.7,123.4,0.442
201,-1,115,351,33.7,78.6,0.432
221,-1,1373,353,223.4,677.7,1
221,-1,1265,323,92.8,305.5,1
221,-1,844,356,47.1,143.3,1
221,-1,1630,329,271.5,711.2,1
221,-1,403,367,50.5,120,0.999
221,-1,898,367,52,137.8,0.999
221,-1,596,352,97,174.9,0.999
221,-1,973,364,49.6,123,0.999
221,-1,941,368,35.5,92.3,0.998
221,-1,990,377,68,166.1,0.997
221,-1,506,353,45.4,128.4,0.994
221,-1,1077,373,34.1,111.6,0.992
221,-1,484,368,37.2,110.3,0.99
221,-1,207,360,44.5,113.3,0.986
221,-1,697,368,26.1,66.4,0.984
221,-1,185,357,28.5,74.4,0.976
221,-1,245,361,29.7,77.3,0.975
221,-1,684,365,26.7,71.7,0.82
241,-1,1385,288,216.8,726.1,1
241,-1,1630,295,272.5,733,1
241,-1,904,326,52.2,155,1
241,-1,-5,332,75.1,193.6,0.999
241,-1,1039,347,39.3,113.8,0.998
241,-1,1055,350,65.8,158.2,0.998
241,-1,646,308,84,194.3,0.998
241,-1,262,328,39.1,110.3,0.997
241,-1,963,337,43.6,130.9,0.996
241,-1,532,326,48.5,127.6,0.996
241,-1,1149,340,35.7,119.3,0.993
241,-1,247,326,27.1,67.9,0.993
241,-1,295,331,30.2,74.2,0.99
241,-1,484,330,48.7,128.4,0.986
241,-1,778,338,25.1,72.1,0.979
241,-1,511,328,41.9,137.7,0.956
241,-1,759,341,21,65.7,0.881
241,-1,720,346,23.4,62,0.547
261,-1,1681,236,261.8,796.8,1
261,-1,1432,294,220.2,720.9,1
261,-1,1104,311,44.9,131.1,1
261,-1,41,317,70.8,190,0.999
261,-1,290,311,28.5,75.3,0.999
261,-1,1131,314,61.6,162.2,0.999
261,-1,1227,317,34.8,118.1,0.999
261,-1,1009,318,48.3,144.4,0.998
261,-1,549,297,52.8,156.9,0.996
261,-1,682,294,83.3,198.5,0.996
261,-1,951,301,59.3,157.7,0.993
261,-1,519,324,41.7,120.6,0.991
261,-1,839,323,26.7,64.7,0.978
261,-1,298,310,43.5,118.4,0.978
261,-1,1062,327,23.7,54.1,0.96
261,-1,770,329,23.5,59.9,0.94
261,-1,327,315,32.8,69.4,0.912
261,-1,814,326,20.5,65.7,0.859
281,-1,910,290,60.2,167,1
281,-1,1424,250,243,737.2,1
281,-1,1694,214,255.5,790.9,1
281,-1,854,302,42.7,110.7,0.999
281,-1,607,274,91.4,215.6,0.999
281,-1,1191,297,35.3,117.6,0.998
