1,-1,224,118,45.9,168.2,1
1,-1,111,536,74.7,267.1,1
1,-1,709,-3,51.5,156.8,1
1,-1,1039,133,77.4,180.4,1
1,-1,797,146,60.2,179.9,1
1,-1,1797,205,65.8,191.2,1
1,-1,1636,252,65.9,205.4,1
1,-1,418,97,52.6,161.3,1
1,-1,370,406,77.8,242.6,1
1,-1,631,762,104.1,252.3,1
1,-1,1485,62,56.6,155.8,1
1,-1,1360,562,99.5,255.7,1
1,-1,1104,206,68.4,189.9,1
1,-1,1725,459,82.6,210.2,1
1,-1,287,133,51.6,156.5,0.999
1,-1,331,88,49,173.7,0.999
1,-1,265,89,57.8,179.6,0.999
1,-1,354,103,57.3,182,0.999
1,-1,1559,258,56.3,182.2,0.998
1,-1,1199,34,63,111,0.998
1,-1,498,137,62.4,170.7,0.998
1,-1,256,377,64.2,211.9,0.998
1,-1,1419,200,52.3,170.2,0.998
1,-1,1446,248,54.4,172.1,0.998
1,-1,485,36,51.1,157.6,0.998
1,-1,218,395,71.8,202.3,0.997
1,-1,459,83,56.7,168.1,0.997
1,-1,544,57,38.2,166.4,0.996
1,-1,1213,-18,66.3,150.1,0.994
1,-1,880,128,52.7,173.9,0.994
1,-1,915,124,54.7,160.6,0.99
1,-1,532,145,70.7,181,0.984
1,-1,549,-48,39.5,134.9,0.972
1,-1,997,-46,46.4,130.9,0.933
1,-1,1034,-38,53,118.9,0.919
1,-1,240,83,49,180.4,0.73
21,-1,1816,230,68.3,191.2,1
21,-1,251,94,56.9,193.9,1
21,-1,794,145,58.7,179.9,1
21,-1,1018,202,71.9,183.4,1
21,-1,283,123,53.4,170.6,1
21,-1,1214,-14,65.2,147.2,1
21,-1,706,-5,50.3,163.5,1
21,-1,630,767,103.9,247.2,1
21,-1,382,389,77.2,234.8,1
21,-1,1360,562,99,253.9,1
21,-1,1727,460,79.7,199.7,1
21,-1,202,369,70.4,207.4,1
21,-1,1604,243,61.5,183.2,1
21,-1,214,122,49.7,175.9,1
21,-1,97,560,92,229.7,1
21,-1,1489,64,57.2,156.6,1
21,-1,1382,194,52.5,181.4,0.999
21,-1,357,104,51.9,180.9,0.999
21,-1,484,33,56.4,167.3,0.999
21,-1,490,146,67.2,184.1,0.998
21,-1,877,134,57.3,186.1,0.998
21,-1,412,77,60.6,174.5,0.997
21,-1,1416,233,56.8,176.1,0.997
21,-1,458,60,52,166.8,0.995
21,-1,913,157,51.6,158.2,0.994
21,-1,543,63,39.7,154,0.992
21,-1,335,78,45.9,181.5,0.986
21,-1,553,-43,40.6,132.3,0.98
21,-1,1539,238,62,189.8,0.971
21,-1,514,154,84.1,188.5,0.891
21,-1,-8,840,60.5,241.8,0.87
41,-1,702,-4,55.1,157.3,1
41,-1,391,363,82.7,233.2,1
41,-1,247,87,56.2,189.2,1
41,-1,483,35,49.4,158.4,1
41,-1,3,804,66.7,236.5,1
41,-1,103,539,82.8,251.2,1
41,-1,356,107,51.8,171.7,1
41,-1,630,764,105.4,251,1
41,-1,211,134,46.8,160.9,1
41,-1,1488,76,52.6,146.5,1
41,-1,859,155,65.8,182.4,1
41,-1,1364,561,94.8,250,1
41,-1,1722,455,81.6,205.8,1
41,-1,800,148,55.9,170.9,1
41,-1,286,125,49,164.9,1
41,-1,185,357,64.9,207.7,0.999
41,-1,486,172,78.5,189,0.999
41,-1,1572,237,56.1,181.6,0.999
41,-1,1015,157,70.9,182.9,0.999
41,-1,1837,261,72.3,187.1,0.999
41,-1,1389,218,53.7,180.3,0.999
41,-1,1491,219,59.6,198.4,0.999
41,-1,543,65,42.5,160.2,0.999
41,-1,400,79,54.8,162.4,0.999
41,-1,451,44,48,165.7,0.999
41,-1,1206,20,74.6,113.8,0.999
41,-1,911,196,96.4,182.6,0.998
41,-1,1341,181,54.1,179.3,0.993
41,-1,549,-42,37.3,134.5,0.948
61,-1,343,86,51.6,182.3,1
61,-1,544,63,44.5,160.4,1
61,-1,484,183,86.4,197.2,1
61,-1,796,151,60.7,177.8,1
61,-1,258,91,52.3,180,1
61,-1,12,757,71.9,231.3,1
61,-1,1208,25,67.7,101.8,1
61,-1,438,35,48,149.8,1
61,-1,633,763,100.7,243.8,1
61,-1,102,540,87.4,251.7,1
61,-1,283,120,52.7,183.5,1
61,-1,1459,211,73.6,200.7,1
61,-1,401,337,84.8,248.3,1
61,-1,151,351,60.6,206.4,1
61,-1,1492,73,53.5,147.1,1
61,-1,1364,570,99.7,233.9,1
61,-1,701,-5,58.1,158.3,1
61,-1,1714,457,82.5,210.8,1
61,-1,484,44,54.1,162.5,1
61,-1,448,109,46.6,150.2,0.999
61,-1,382,37,54.8,165.9,0.999
61,-1,211,137,46.1,150.7,0.999
61,-1,894,178,54.7,173.7,0.998
61,-1,1301,179,53.9,165.6,0.997
61,-1,1001,180,71.9,181.5,0.997
61,-1,837,196,68.6,179.5,0.994
61,-1,1362,217,43.4,159.6,0.994
61,-1,550,-44,36.6,133.3,0.965
61,-1,1544,233,52.5,175.9,0.938
61,-1,1884,296,41.1,185.8,0.935
81,-1,760,189,55.3,177.8,1
81,-1,480,118,54.2,157.8,1
